ecommerce,category,original_id,name,price,original_price,discount,discount_rate
TIKI,dien-thoai-may-tinh-bang,270794184,"Máy đọc sách Kobo Clara 2e - Hàng Chính Hãng",2990000,3199000,209000,7
TIKI,dien-thoai-may-tinh-bang,168526284,"Điện thoại Nokia 105 4G - Hàng chính hãng",675000,769000,94000,12
TIKI,dien-thoai-may-tinh-bang,173557858,"Máy tính bảng Kindle File HD 8 (10th generation - 2020) Hàng nhập khẩu",2250000,2250000,0,0
TIKI,dien-thoai-may-tinh-bang,197652030,"Điện thoại Masstel Lux 20 4G - Sang trọng - Gọi HD Call - Hàng chính hãng",579000,800000,221000,28
TIKI,dien-thoai-may-tinh-bang,11415485,"ĐIỆN THOẠI CỐ ĐỊNH PANASONIC KX-TS580MX",940000,940000,0,0
TIKI,dien-thoai-may-tinh-bang,181977398,"Điện thoại bàn Panasonic KX-TS880 hàng chính hãng",1050000,1050000,0,0
TIKI,dien-thoai-may-tinh-bang,31261844,"Điện Thoại Bàn Cố Định Không Dây Lắp Sim",650000,650000,0,0
TIKI,dien-thoai-may-tinh-bang,184578632,"Điện thoại Itel it9010 4G - Hàng chính hãng",399000,399000,0,0
TIKI,dien-thoai-may-tinh-bang,139632023,"Máy đọc sách Kobo Libra 2 - hàng nhập khẩu",5199000,5800000,601000,10
TIKI,dien-thoai-may-tinh-bang,252586291,"Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng",3890600,3890600,0,0
TIKI,dien-thoai-may-tinh-bang,125590981,"Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng",1550000,1550000,0,0
TIKI,dien-thoai-may-tinh-bang,181266509,"Điện thoại Ulefone Armor 14 pro (chống nước,chống va đập,pin khủng,pin 10.000mAh,Ram 8Gb,Rom 128Gb)- hàng chính hãng",5990000,5990000,0,0
TIKI,dien-thoai-may-tinh-bang,181452535,"Điện thoại Itel it9200 4G - WIFI - Xem YTB , FB - Hàng chính hãng",569000,790000,221000,28
TIKI,dien-thoai-may-tinh-bang,29931445,"Ulefone Armor X 5 ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",3990000,3990000,0,0
TIKI,dien-thoai-may-tinh-bang,195317118," Máy tính bảng Oppo Pad Air (4GB/64GB) - Hàng Chính Hãng",5490000,6999000,1509000,22
TIKI,dien-thoai-may-tinh-bang,217706932,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu",3750000,3750000,0,0
TIKI,dien-thoai-may-tinh-bang,189466001,"Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng",1949000,2890000,941000,33
TIKI,dien-thoai-may-tinh-bang,42333095,"Điện thoại cố định không dây cho người già, màn hình hiển thị đầu số - Hàng chính hãng",490000,490000,0,0
TIKI,dien-thoai-may-tinh-bang,43924153,"Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu",6043100,6790000,746900,11
TIKI,dien-thoai-may-tinh-bang,167466044,"Điện thoại Masstel FAMI 60 4G Pin 2000 mah - Hàng chính hãng",649000,750000,101000,13
TIKI,dien-thoai-may-tinh-bang,140940220,"Máy đọc sách Kobo Sage - hàng nhập khẩu",7860000,8679000,819000,9
TIKI,dien-thoai-may-tinh-bang,273947792,"Điện thoại AI Samsung Galaxy S24 Ultra 12GB/256GB, Camera 200MP Zoom 100x, S Pen- Tím- Hàng Chính Hãng",28990000,34490000,5500000,16
TIKI,dien-thoai-may-tinh-bang,272909668,"[Mới] Điện thoại vivo V29e 5G (8GB/256GB) - Hàng Chính Hãng - Camera Selfie 50 MP - Vòng Sáng Aura 2.0 - Màn hình AMOLED 6.67",8990000,8990000,0,0
TIKI,dien-thoai-may-tinh-bang,270510406,"Điện thoại Vivo Y36 (8GB/128GB) - Hàng Chính Hãng - Camera 50MP - Sạc Nhanh 44W",5190000,5190000,0,0
TIKI,dien-thoai-may-tinh-bang,125182567,"Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu",3680000,3680000,0,0
TIKI,dien-thoai-may-tinh-bang,217645692,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu",4090000,4290000,200000,5
TIKI,dien-thoai-may-tinh-bang,74776150,"Máy đọc sách Kobo Libra H20 8GB Trắng/Đen có đèn nền vàng, chống nước - Hàng nhập khẩu",4499000,4499000,0,0
TIKI,dien-thoai-may-tinh-bang,167465704,"Điện thoại Masstel IZI 20 4G , Pin 1700 mAh - Hàng chính hãng",429000,499000,70000,14
TIKI,dien-thoai-may-tinh-bang,217640502,"Máy đọc sách Kindle Scribe - Hàng chính hãng",12590000,12590000,0,0
TIKI,dien-thoai-may-tinh-bang,11251711,"Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng",2090000,2090000,0,0
TIKI,dien-thoai-may-tinh-bang,197666071,"Điện thoại Masstel Fami 65 4G - Tặng dock sạc - Gọi HD Call - Hàng chính hãng",669000,900000,231000,26
TIKI,dien-thoai-may-tinh-bang,117929342,"Điện thoại Panasonic KX-TSC11MX -Hàng chính hãng",599000,599000,0,0
TIKI,dien-thoai-may-tinh-bang,4048581,"Điện Thoại Bàn Panasonic KX-TSC11",689000,689000,0,0
TIKI,dien-thoai-may-tinh-bang,198111545,"Điện Thoại Vivo V25e 2022 (8GB/128GB) - Hàng Chính Hãng",8490000,8490000,0,0
TIKI,dien-thoai-may-tinh-bang,173387789,"Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu",6190000,6190000,0,0
TIKI,dien-thoai-may-tinh-bang,194498804,"Máy Tính Bảng OPPO Pad Air (4GB/64GB) | Màn Hình 2K 1 tỷ Màu | Chip Snapdragon 680 | Hàng Chính Hãng",4190000,6990000,2800000,40
TIKI,dien-thoai-may-tinh-bang,118486668,"Máy đọc sách Kobo Elipsa - Hàng nhập khẩu",12000000,12000000,0,0
TIKI,dien-thoai-may-tinh-bang,271362153,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da FOR KIDS (Bản KIDS, Không Quảng Cáo) - Hàng chính hãng",3790000,3790000,0,0
TIKI,dien-thoai-may-tinh-bang,155833852,"Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính Hãng",1879000,2390000,511000,21
TIKI,dien-thoai-may-tinh-bang,197966909,"Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng",2649000,3990000,1341000,34
TIKI,dien-thoai-may-tinh-bang,23142193,"Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng",2100000,2100000,0,0
TIKI,dien-thoai-may-tinh-bang,140184098,"Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính Hãng",999000,1990000,991000,50
TIKI,dien-thoai-may-tinh-bang,144200408,"Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ Viettel, Mobiphone, Vinaphone",799000,799000,0,0
TIKI,dien-thoai-may-tinh-bang,272113804,"[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB",3990000,3990000,0,0
TIKI,dien-thoai-may-tinh-bang,176909016,"Máy tính bảng HANET Smart Edu Tablet Model T432 - Hàng Chính Hãng",3300000,3300000,0,0
TIKI,dien-thoai-may-tinh-bang,128895957,"Paperwhite 5 (11th-generation) - 2021 - Hàng Nhập Khẩu",3690000,3800000,110000,3
TIKI,dien-thoai-may-tinh-bang,72290345,"Máy đọc sách Kobo Clara HD 8GB đen, 6 inch, có đèn cam - Hàng nhập khẩu",3099000,3099000,0,0
TIKI,dien-thoai-may-tinh-bang,160450655,"Điện Thoại Masstel Tab 10A 3GB/32GB - Hàng Chính Hãng",2939000,3790000,851000,22
TIKI,dien-thoai-may-tinh-bang,125753416,"Điện thoại Nokia 110 4G - Hàng chính hãng",740000,740000,0,0
TIKI,dien-thoai-may-tinh-bang,170448099,"Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, SOS, Đèn Pin Kép,... Hàng Chính Hãng",672000,882000,210000,24
TIKI,dien-thoai-may-tinh-bang,192859201,"Điện thoại Oukitel WP19(chống sốc ,chống nước ,Pin 21000mAh ,Ram 8G ,Rom 256G ,Tầm nhìn ban đêm 64MP ,  Máy ảnh 90Hz ,Điện thoại Helio G95 )-hàng chính hãng",9790000,9790000,0,0
TIKI,dien-thoai-may-tinh-bang,143359355,"Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính Hãng",2079000,2990000,911000,30
TIKI,dien-thoai-may-tinh-bang,192694043,"Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng",1060000,1060000,0,0
TIKI,dien-thoai-may-tinh-bang,148701811,"Máy đọc sách Kobo Nia - Hàng nhập khẩu",2680000,2680000,0,0
TIKI,dien-thoai-may-tinh-bang,62242668,"Điện Thoại Bàn Homephone lắp sim - Lắp Tất Cả Các Sim Đi Động - Di Chuyển Mang Đi Khắp Nơi - Hàng Chính Hãng",699000,699000,0,0
TIKI,dien-thoai-may-tinh-bang,72310352,"Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng",2990000,2990000,0,0
TIKI,dien-thoai-may-tinh-bang,197907038,"Điện thoại di động Vtel E10 4G – Hàng Chính Hãng",377000,399000,22000,6
TIKI,dien-thoai-may-tinh-bang,16521748,"Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng",1150000,1150000,0,0
TIKI,dien-thoai-may-tinh-bang,217706932,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu",3750000,3750000,0,0
TIKI,dien-thoai-may-tinh-bang,193366048,"Điện thoại OnePlus 10T 5G - Hàng Chính Hãng",15990000,15990000,0,0
TIKI,dien-thoai-may-tinh-bang,140144656,"Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng",3599000,4990000,1391000,28
TIKI,dien-thoai-may-tinh-bang,136876846,"Máy Tính Bảng Samsung Galaxy Tab A7 3GB/64GB - Hàng Chính Hãng",4989000,7990000,3001000,38
TIKI,dien-thoai-may-tinh-bang,162866839,"Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng",3146000,3146000,0,0
TIKI,dien-thoai-may-tinh-bang,147969070,"Điện thoại thông minh itel A26 - giá rẻ | 2 Sim 2 Sóng 4G LTE | Màn hình IPS 5.7" HD+ | RAM 2GB + ROM 32 GB (Hỗ trợ thẻ nhớ 32 GB) | Mở khoá bằng Gương Mặt | Chính Hãng bảo hành 12 tháng| 1 đổi 1 trong 30 ngày",2390000,2390000,0,0
TIKI,dien-thoai-may-tinh-bang,273559020,"Máy tính bảng Kindle Fire HD10 2023 13th - 32Gb - Hàng chính hãng",3390000,3390000,0,0
TIKI,dien-thoai-may-tinh-bang,158895857,"Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng",6069000,6069000,0,0
TIKI,dien-thoai-may-tinh-bang,84757299,"Điện thoại Itel it9200 4G - Hàng chính hãng",590000,590000,0,0
TIKI,dien-thoai-may-tinh-bang,72310420,"Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng",3090000,3090000,0,0
TIKI,dien-thoai-may-tinh-bang,151463645,"Điện thoại Bphone A60 (Ram 6Gb,Rom 128 Gb,màn hình đục lổ FHD 6.7inch , pin 5.000mAh ) - Hàng chính hãng",6490000,6490000,0,0
TIKI,dien-thoai-may-tinh-bang,125753291,"Điện thoại Nokia 105 4G - Hàng chính hãng",629000,629000,0,0
TIKI,dien-thoai-may-tinh-bang,185755283,"Máy đọc sách Onyx Boox Nova Air - Hàng chính hãng",9860000,9860000,0,0
TIKI,dien-thoai-may-tinh-bang,197651936,"Điện thoại Masstel Izi 25 4G Pin siêu khỏe, Gọi HD call- Hàng chính hãng",499000,599000,100000,17
TIKI,dien-thoai-may-tinh-bang,47292697,"Điện thoại bàn cổ điển DT40",2000000,2000000,0,0
TIKI,dien-thoai-may-tinh-bang,31820638,"Điện Thoại Bàn Panasonic KX-TS500MX - Panasonic KX-TS500MX Integrated Telephone System - Hàng chính hãng",299000,299000,0,0
TIKI,dien-thoai-may-tinh-bang,196760330,"Điện Thoại Vivo T1x 4GB/64GB - Hàng Chính Hãng",3299000,4490000,1191000,27
TIKI,dien-thoai-may-tinh-bang,37289936,"Điện thoại Oukitel WP2 chống nước,chống va đập, pin 10.000 mAh - Hàng chính hãng",5490000,5490000,0,0
TIKI,dien-thoai-may-tinh-bang,4048043,"Điện Thoại Bàn Panasonic KX-TS500",339000,369000,30000,8
TIKI,dien-thoai-may-tinh-bang,221518066,"Máy đọc sách Kindle Oasis 3 10th - Hàng nhập khẩu",6042210,6789000,746790,11
TIKI,dien-thoai-may-tinh-bang,273227290,"Combo Máy đọc sách Kindle Scribe kèm bút – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",11276100,11390000,113900,1
TIKI,dien-thoai-may-tinh-bang,171852890,"Điện thoại Masstel FAMI 60 4G ,Pin 2000 mah ,cỡ chữ to rõ ràng,âm thanh lớn,màn hình to- Hàng chính hãng",689000,689000,0,0
TIKI,dien-thoai-may-tinh-bang,196176544,"Điện Thoại Cho Người Già Masstel Fami 12 4G-hỗ trợ 4g-chữ to dành cho người già(Hàng Chính Hãng)",630000,630000,0,0
TIKI,dien-thoai-may-tinh-bang,198203859,"Điện Thoại Vivo V25 5G 2022 (8GB/128GB) - Hàng Chính Hãng",7190000,10490000,3300000,31
TIKI,dien-thoai-may-tinh-bang,29440849,"điện thoại  IP622C - hàng chính hãng",1650000,1650000,0,0
TIKI,dien-thoai-may-tinh-bang,198111545,"Điện Thoại Vivo V25e 2022 (8GB/128GB) - Hàng Chính Hãng",8490000,8490000,0,0
TIKI,dien-thoai-may-tinh-bang,188030974,"Máy tính bảng Oukitel RT1 - hàng chính hãng  (chống nước,chống va đập , pin khủng,pin 10.000mAh,màn hình 10,1 inch,Ram 4Gb,Rom 64Gb,tám nhân,học online)",6990000,6990000,0,0
TIKI,dien-thoai-may-tinh-bang,4059671,"Điện Thoại Bàn Panasonic KXTS 520 - Hàng Chính Hãng",469000,489000,20000,4
TIKI,dien-thoai-may-tinh-bang,11110653,"Điện thoại bàn không dây Panasonic KX-TGF320 - Hàng Chính Hãng",2500000,2500000,0,0
TIKI,dien-thoai-may-tinh-bang,181216830,"Điện thoại ZTE Blade V40 Vita (ZTE 8045) - MH giọt nước HD+ 6.75" - Pin 6000 mAh sạc nhanh 22.5W -  Bộ nhớ mở rộng (4+2)GB - Hàng chính hãng",4290000,4290000,0,0
TIKI,dien-thoai-may-tinh-bang,157835051,"Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng",380000,380000,0,0
TIKI,dien-thoai-may-tinh-bang,257866809,"Điện thoại để bàn tân cổ điển phím quay DT15",3900000,3900000,0,0
TIKI,dien-thoai-may-tinh-bang,174085242,"Điện Thoại Cho Người Già Masstel Fami 12 4G - Viền Kim Loại, Ăng Ten FM Không Dây - Hàng Chính Hãng",606000,699000,93000,13
TIKI,dien-thoai-may-tinh-bang,11376644,"Điện thoại bàn có dây Panasonic KX-TS560MX",730000,730000,0,0
TIKI,dien-thoai-may-tinh-bang,169651533,"Máy đọc thẻ flashcard Tiếng Anh 224 từ vựng không sóng điện từ",149000,149000,0,0
TIKI,dien-thoai-may-tinh-bang,52326343,"Cisco Unified IP Phone CP-7821-K9 - Hàng chính hãng",2580000,2580000,0,0
TIKI,dien-thoai-may-tinh-bang,215125094,"Điện Thoại Di Động Forme D999 4G - Hàng Chính Hãng",760000,760000,0,0
TIKI,dien-thoai-may-tinh-bang,54989813,"Điện thoại tân cổ điển để bàn mã DT4 màu trắng kết hợp vàng, chuông thanh bàn phím quay, dùng sim di động nghe gọi âm thanh tốt và để trang trí (Điện thoại bàn tân cổ điển)",2320000,2900000,580000,20
TIKI,dien-thoai-may-tinh-bang,55197731,"Điện thoại bàn màu đỏ KXT438",215000,215000,0,0
TIKI,dien-thoai-may-tinh-bang,121154009,"Điện thoại bàn cố định không dây lắp các loại Sim Di động, Cố định (Viettel, Vinaphone, Mobifone...)",650000,650000,0,0
TIKI,dien-thoai-may-tinh-bang,170727305,"Điện thoại bàn Panasonic KX-TS580 hàng chính hãng",999000,999000,0,0
TIKI,dien-thoai-may-tinh-bang,197905982,"Điện thoại di động Vtel E10 4G – Hàng Chính Hãng",379050,399000,19950,5
TIKI,dien-thoai-may-tinh-bang,21317020,"Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng",2450000,2450000,0,0
TIKI,dien-thoai-may-tinh-bang,54882670,"Điện thoại để bàn tân cổ điển chuông thanh bàn phím quay mã DT10 dùng sim di động hoặc dùng cáp nghe gọi âm thanh rõ ràng và để trang trí (điện thoại bàn tân cổ điển)",2320000,2900000,580000,20
TIKI,dien-thoai-may-tinh-bang,14508445,"Điện thoại Ip phone Cisco CP-7841-K9 chính hãng",4200000,4200000,0,0
TIKI,dien-thoai-may-tinh-bang,140747649,"Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng",3790000,3790000,0,0
TIKI,dien-thoai-may-tinh-bang,94453667,"Điện thoại VoIP Yealink SIP-T30",1050000,1050000,0,0
TIKI,dien-thoai-may-tinh-bang,156222386,"Điện thoại Panasonic KX-TS520MX -Hàng chính hãng",449000,459000,10000,2
TIKI,dien-thoai-may-tinh-bang,54683561,"ĐIỆN THOẠI TÂN CỔ ĐIỂN DT14 bàn phím quay chuông quả, dùng cáp điện thoại cố định nghe gọi âm thanh rõ ràng (điện thoại bàn tân cổ điển)",3520000,4400000,880000,20
TIKI,dien-thoai-may-tinh-bang,113475741,"Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng",450000,450000,0,0
TIKI,dien-thoai-may-tinh-bang,91281318,"Máy Đọc Sách Likebook P10 - Hàng chính hãng",9090000,9090000,0,0
TIKI,dien-thoai-may-tinh-bang,15428119,"Điện thoại Ip phone Cisco CP-7945G chính hãng",4500000,4500000,0,0
TIKI,dien-thoai-may-tinh-bang,125171841,"Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng",620000,620000,0,0
TIKI,dien-thoai-may-tinh-bang,117347869,"ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960 -HÀNG CHÍNH HÃNG",15230000,15230000,0,0
TIKI,dien-thoai-may-tinh-bang,16518032,"Điện thoại để bàn Panasonic KX-TS560 hàng chính hãng",730000,730000,0,0
TIKI,dien-thoai-may-tinh-bang,52481412,"Điện thoại bàn cổ điển, điện thoại bàn tân cổ điển, DT122",2200000,2200000,0,0
TIKI,dien-thoai-may-tinh-bang,23865953,"Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng",299000,299000,0,0
TIKI,dien-thoai-may-tinh-bang,148696890,"Máy tính bảng Moocis màn hình cong tích cầu hình tốt 2019",3936000,3936000,0,0
TIKI,dien-thoai-may-tinh-bang,182850918,"Máy đọc thẻ flashcard tiếng anh 224 từ",120000,120000,0,0
TIKI,dien-thoai-may-tinh-bang,177212711,"Máy đọc thẻ flashcard tiếng anh hàng loại 1- 8 chip",134599,134599,0,0
TIKI,dien-thoai-may-tinh-bang,274440344,"Điện thoại Xiaomi Redmi Note 13 pro (8GB - 128GB) hàng chính hãng - Bảo hành 18 tháng",6490000,6790000,300000,4
TIKI,dien-thoai-may-tinh-bang,29446449,"Điện thoại không dây IP 622CW ",1850000,1850000,0,0
TIKI,dien-thoai-may-tinh-bang,172537996,"(Hàng chính hãng) Điện thoại bàn hữu tuyến H2P, hiệu Alcatel - Lucent",2220000,2220000,0,0
TIKI,dien-thoai-may-tinh-bang,53380152,"Điện Thoại IP Phone Fanvil X1S - Hàng Chính Hãng",950000,950000,0,0
TIKI,dien-thoai-may-tinh-bang,274639765,"Điện thoại OPPO A2M 5G 6GB/128GB , Dimensity 6020 , Màn 90Hz , Rom tiếng việt - Hàng chính hãng",2990000,3690000,700000,19
TIKI,dien-thoai-may-tinh-bang,160434731,"Máy Tính Bảng Samsung Galaxy Tab A8 4GB/64GB - Hàng Chính Hãng",5856000,5856000,0,0
TIKI,dien-thoai-may-tinh-bang,262589811,"Điện thoại Samsung Galaxy A24 (6GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ",6084000,6084000,0,0
TIKI,dien-thoai-may-tinh-bang,249730344,"Điện thoại Masstel IZI 12 4G LTE - 2 Sim 2 Sóng - Pin 1000 mAh - Loa to - Hàng Chính Hãng - Bảo Hành 12 Tháng",456000,456000,0,0
TIKI,dien-thoai-may-tinh-bang,273388474,"Điện thoại chắc chắn Ulefone Power Armor 18T Ultra (chụp ảnh nhiệt Camera FLIR5G 512GB ROM +24GB RAM)- hàng chính hãng",15990000,15990000,0,0
TIKI,dien-thoai-may-tinh-bang,271822675,"Máy Tính Bảng Samsung Galaxy Tab A8 - Hàng Chính Hãng",5856000,5856000,0,0
TIKI,dien-thoai-may-tinh-bang,255866251,"Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng",3349000,4490000,1141000,25
TIKI,dien-thoai-may-tinh-bang,215097578,"Điện Thoại Di Động Forme D666 4G - Hàng Chính Hãng",650000,650000,0,0
TIKI,dien-thoai-may-tinh-bang,274019932,"Điện thoại Masstel Izi 56 4G (LTE) Gọi HD Call ,Pin khủng ,loa lớn - Hàng Chính Hãng",569000,650000,81000,12
TIKI,dien-thoai-may-tinh-bang,224873580,"Điện thoại Masstel izi 26 - Hàng chính hãng ",600000,600000,0,0
TIKI,dien-thoai-may-tinh-bang,247730209,"Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng",7164000,7164000,0,0
TIKI,dien-thoai-may-tinh-bang,251772653,"Điện thoại Masstel izi 56 4G (pin trâu-loa chữ to rõ) - Hàng Chính Hãng",687000,687000,0,0
