ecommerce,category,original_id,name,price,original_price,discount,discount_rate
TIKI,nha-sach-tiki,194959173,"Semantic Error – Lỗi Logic (Tập 2)",155000,259000,104000,40
TIKI,nha-sach-tiki,194960721,"Blue Period - Tập 03",33700,48000,14300,30
TIKI,nha-sach-tiki,111285062,"Đắc Nhân Tâm (Bìa Mềm)(Tái Bản)",59200,86000,26800,31
TIKI,nha-sach-tiki,190861557,"Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa",59000,132000,73000,55
TIKI,nha-sach-tiki,145288029,"Xứ Cát",124000,249000,125000,50
TIKI,nha-sach-tiki,168283405,"Chiến Tranh Tiền Tệ - Phần 1 - Ai Thực Sự Là Người Giàu Nhất Thế Giới ( Tái Bản 2022)",119000,165000,46000,28
TIKI,nha-sach-tiki,10095276,"Ikigai - Bí Mật Sống Trường Thọ Và Hạnh Phúc Của Người Nhật",71900,90000,18100,20
TIKI,nha-sach-tiki,54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",67100,96000,28900,30
TIKI,nha-sach-tiki,72459686,"How Psychology Works - Hiểu Hết Về Tâm Lý Học",225000,300000,75000,25
TIKI,nha-sach-tiki,161008715,"Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản)",134000,179000,45000,25
TIKI,nha-sach-tiki,3304875,"Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản)",83900,105000,21100,20
TIKI,nha-sach-tiki,113530805,"Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản)",70100,90000,19900,22
TIKI,nha-sach-tiki,3639597,"Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản)",66200,85000,18800,22
TIKI,nha-sach-tiki,17336364,"Phía Sau Nghi Can X (Tái Bản 2019)",95800,129000,33200,26
TIKI,nha-sach-tiki,4780917,"Người Đua Diều (Tái Bản 2018)",102000,129000,27000,21
TIKI,nha-sach-tiki,92859698,"Tâm Lý Học Biểu Cảm",71400,98000,26600,27
TIKI,nha-sach-tiki,78598381,"Tâm Lý Học Tính Cách (Tặng Kèm: 1 Bookmark)",76200,109000,32800,30
TIKI,nha-sach-tiki,161008717,"Kiếp Nào Ta Cũng Tìm Thấy Nhau: Câu Chuyện Về Những Linh Hồn Tri Kỷ Vĩnh Viễn Không Chia Lìa (Tái Bản)",72200,99000,26800,27
TIKI,nha-sach-tiki,10005245,"Đàn Ông Sao Hỏa Đàn Bà Sao Kim",128000,188000,60000,32
TIKI,nha-sach-tiki,104612965,"FLASHCARD SachID Moon",10000,10000,0,0
TIKI,nha-sach-tiki,52788072,"Chiến Binh Cầu Vồng (Tái Bản 2020)",83800,109000,25200,23
TIKI,nha-sach-tiki,168373800,"Sách - Thao túng tâm lý - 1980BOOKS",109000,169000,60000,36
TIKI,nha-sach-tiki,8885995,"Sự Im Lặng Của Bầy Cừu (Tái Bản)",90700,115000,24300,21
TIKI,nha-sach-tiki,187338036,"Chiến Tranh Tiền Tệ - Tập 4",125000,185000,60000,32
TIKI,nha-sach-tiki,161310103,"Từ Vựng IELTS 8.0 - Từ Vựng Đắt Để Đạt Điểm Cao 4 Kỹ Năng",94400,135000,40600,30
TIKI,nha-sach-tiki,77774625,"Nghệ Thuật Tập Trung - Nâng Cao Năng Suất, Tối Ưu Thời Gian, Hiệu Quả Bất Ngờ",71900,99000,27100,27
TIKI,nha-sach-tiki,53720978,"Trong Cái Không Có Gì Không ? (Thiền Sư Thích Nhất Hạnh Trả Lời Cho Trẻ Em Những Thắc Mắc Về Ý Nghĩa Cuộc Sống, Về Cái Chết, Về Gia Đình, Bạn Bè Và Nhiều Câu Hỏi Khác)",126000,160000,34000,21
TIKI,nha-sach-tiki,49747007,"Hai Mặt Của Gia Đình",68500,98000,29500,30
TIKI,nha-sach-tiki,195801686,"Black Jack - Tập 13 (Bìa Mềm)",28100,30000,1900,6
TIKI,nha-sach-tiki,114937969,"Rừng Nauy (Tái Bản)",118000,150000,32000,21
TIKI,nha-sach-tiki,90622579,"Tâm Lý Học - Nghệ Thuật Giải Mã Hành Vi",105000,150000,45000,30
TIKI,nha-sach-tiki,57325187,"Sách Người Giàu Có Nhất Thành Babylon (Tái Bản 2020)",68500,98000,29500,30
TIKI,nha-sach-tiki,106318762,"Sách ID Tiếng Anh cho người mới bắt đầu - người mới mất gốc Cô Trang Anh",153000,250000,97000,39
TIKI,nha-sach-tiki,76388962,"Chúng Ta Rồi Sẽ Hạnh Phúc, Theo Những Cách Khác Nhau [Tặng Kèm: 01 Bookmark]",61800,86000,24200,28
TIKI,nha-sach-tiki,20917699,"Làm Sao Học Ít Hiểu Nhiều",83300,128000,44700,35
TIKI,nha-sach-tiki,184466860,"Hành Tinh Của Một Kẻ Nghĩ Nhiều",61800,86000,24200,28
TIKI,nha-sach-tiki,3014291,"Máy Tính Khoa Học Casio FX-580VN X",697000,784000,87000,11
TIKI,nha-sach-tiki,75307228,"Sách OSHO Yêu - Being In Love - Yêu Trong Tỉnh Thức",110000,168000,58000,35
TIKI,nha-sach-tiki,19792256,"Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019)",38100,49000,10900,22
TIKI,nha-sach-tiki,7833728,"Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền - Cha Giàu Cha Nghèo (Tái Bản)",63900,80000,16100,20
TIKI,nha-sach-tiki,109505434,"Bạn Không Thông Minh Lắm Đâu (Tái Bản)(Tặng kèm Bookmark)",97200,139000,41800,30
TIKI,nha-sach-tiki,104769768,"Máy Tính CASIO FX580VN X-BU (Màu",680000,799700,119700,15
TIKI,nha-sach-tiki,197558905,"Komi - Nữ Thần Sợ Giao Tiếp - Tập 13",22400,25000,2600,10
TIKI,nha-sach-tiki,69978860,"Sói đội lốt Cừu - Kẻ hiếu chiến ngầm và các thủ thuật thao túng tâm lí",66000,110000,44000,40
TIKI,nha-sach-tiki,71345381,"Sách Thay Đổi Cuộc Sống Với Nhân Số Học - Lê Đỗ Quỳnh Hương",136000,248000,112000,45
TIKI,nha-sach-tiki,193614514,"[Gift] Tặng 01 bookmark cho mỗi đơn hàng",30000,30000,0,0
TIKI,nha-sach-tiki,15267827,"Hoàng Tử Bé (Tái Bản 2019)",59900,75000,15100,20
TIKI,nha-sach-tiki,112110014,"TÂM LÝ HỌC ỨNG DỤNG",93900,129000,35100,27
TIKI,nha-sach-tiki,197558907,"Bá Tước Tiểu Thư - Tập 4",28400,30000,1600,5
TIKI,nha-sach-tiki,54266567,"Sách Nghĩ Giàu Và Làm Giàu (Bìa Mềm)",75500,110000,34500,31
TIKI,nha-sach-tiki,80628929,"Từ IQ Đến EQ - Nắm Bắt Thành Công Qua Trí Tuệ Cảm Xúc",65400,91000,25600,28
TIKI,nha-sach-tiki,106185389,"Tổng ôn ngữ pháp Tiếng Anh cô Trang Anh- Sách luyện thi THPT Quốc gia môn tiếng anh",181000,250000,69000,28
TIKI,nha-sach-tiki,147999778,"Không Bao Giờ Là Thất Bại - Tất Cả Là Thử Thách (Ấn Bản Cập Nhật Đầy Đủ Nhất)(Bìa Cứng)",120000,268000,148000,55
TIKI,nha-sach-tiki,138107485,"Mặt Dày Tâm Đen (Tái Bản)",114000,169000,55000,33
TIKI,nha-sach-tiki,103640412,"Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tái Bản)",71200,99000,27800,28
TIKI,nha-sach-tiki,168293266,"Chiến Tranh Tiền Tệ - Phần 2 - Sự Thống Trị Của Quyền Lực Tài Chính ( Tái Bản 2022)",122000,170000,48000,28
TIKI,nha-sach-tiki,195969669,"Chào Mừng Đến Lớp Học Đề Cao Thực Lực - 3 - Bản Đặc Biệt - Kèm Camera Card Độc Quyền, Số Lượng Có Hạn",95900,120000,24100,20
TIKI,nha-sach-tiki,174215347,"Ajin - Boxset Số 3 (Tập 13 - 17) - Tặng Kèm Bookmark 3D",135000,270000,135000,50
TIKI,nha-sach-tiki,196016785,"Ikigami - Tập 08",41800,45000,3200,7
TIKI,nha-sach-tiki,103379147,"Bạch Dạ Hành (Tái Bản)",165000,209000,44000,21
TIKI,nha-sach-tiki,72308265,"Hoa Vẫn Nở Mỗi Ngày",186000,234000,48000,21
TIKI,nha-sach-tiki,197587856,"Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản – Tập 1 + 2",267000,315000,48000,15
TIKI,nha-sach-tiki,56454897,"Hiệu Sách Nhỏ Ở Paris",117000,149000,32000,21
TIKI,nha-sach-tiki,23416722,"How The Body Works - Hiểu Hết Về Cơ Thể",240000,300000,60000,20
TIKI,nha-sach-tiki,184070223,"OSHO - Cảm Xúc",132000,188000,56000,30
TIKI,nha-sach-tiki,196923457,"Blue Flag - Tập 2",43600,45000,1400,3
TIKI,nha-sach-tiki,139303869,"Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm (Tái Bản)",92100,128000,35900,28
TIKI,nha-sach-tiki,91947689,"7 Thói Quen Hiệu Quả (The 7 Habits Of Highly Effective People) - Stephen R. Covey - PACE Books",188000,250000,62000,25
TIKI,nha-sach-tiki,127844385,"Kiêu Hãnh Và Định Kiến (Tái Bản)",87000,116000,29000,25
TIKI,nha-sach-tiki,140416370,"Dòng Chảy",160000,228000,68000,30
TIKI,nha-sach-tiki,107802183,"Sách Sức Mạnh Tiềm Thức (Tái Bản) (Bìa Mềm)",89500,128000,38500,30
TIKI,nha-sach-tiki,76013378,"Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu)",239000,319000,80000,25
TIKI,nha-sach-tiki,8835159,"Đời Ngắn Đừng Ngủ Dài (Tái Bản)",59900,85000,25100,30
TIKI,nha-sach-tiki,59262880,"Sách Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020)",102000,148000,46000,31
TIKI,nha-sach-tiki,74341297,"Không Sợ Chậm Chỉ Sợ Dừng",92800,129000,36200,28
TIKI,nha-sach-tiki,70224520,"Băng keo dán nano 2 mặt siêu dính trong suốt dày 1mm dài 2m rộng 3cm và 5cm",30000,30000,0,0
TIKI,nha-sach-tiki,27582931,"How Money Works - Hiểu Hết Về Tiền",237000,300000,63000,21
TIKI,nha-sach-tiki,72001057,"Chiến Tranh Tiền Tệ - Phần III",120000,175000,55000,31
TIKI,nha-sach-tiki,148760924,"How Management Works - Hiểu Hết Về Quản Lý",257000,330000,73000,22
TIKI,nha-sach-tiki,157255752,"Sức Mạnh Của Hiện Tại (Tái Bản)",118000,168000,50000,30
TIKI,nha-sach-tiki,192115858,"Chú Thuật Hồi Chiến -  Tập 5 - Giao Lưu Trường Kết Nghĩa Kyoto [Tặng Kèm Obi Và Thẻ Bo Góc Nhựa]",26400,30000,3600,12
TIKI,nha-sach-tiki,5067169,"Luật Hấp Dẫn (Tái Bản)",68400,89000,20600,23
TIKI,nha-sach-tiki,7718737,"Nghệ Thuật Tư Duy Rành Mạch (Tái Bản)",91900,118000,26100,22
TIKI,nha-sach-tiki,82912488,"Từ Tốt Đến Vĩ Đại (Tái bản 2021)",91100,130000,38900,30
TIKI,nha-sach-tiki,94173458,"Khuyến Học (Tái Bản)",51300,65000,13700,21
TIKI,nha-sach-tiki,194205608,"Cherry Magic - Tập 2",72900,109000,36100,33
TIKI,nha-sach-tiki,21367457,"Tôn Tử Binh Pháp ( Tái Bản )",59900,88000,28100,32
TIKI,nha-sach-tiki,173882437,"8 Vụ Án Hoàn Hảo - Vạch Trần Tâm Lý Kẻ Phạm Tội",104000,145000,41000,28
TIKI,nha-sach-tiki,3608625,"Payback Time - Ngày Đòi Nợ",299000,299000,0,0
TIKI,nha-sach-tiki,196851308,"Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 4",74600,77000,2400,3
TIKI,nha-sach-tiki,181699664,"Những Ngã Tư Và Những Cột Đèn",150000,200000,50000,25
TIKI,nha-sach-tiki,167972598,"Tôi Thích Bản Thân Nỗ Lực Hơn (Ấn Bản Kỷ Niệm)",84900,120000,35100,29
TIKI,nha-sach-tiki,120219394,"Tôi Nói Gì Khi Nói Về Chạy Bộ",59900,76000,16100,21
TIKI,nha-sach-tiki,192124399,"Blue Period Tập 2",33700,48000,14300,30
TIKI,nha-sach-tiki,179546672,"Làm Sao Học Hết Được Nhân Sinh",133000,169000,36000,21
TIKI,nha-sach-tiki,185067342,"Tô Bình Yên Vẽ Hạnh Phúc (Tái Bản)",63300,88000,24700,28
TIKI,nha-sach-tiki,11338092,"Hiểu Về Trump",125000,249000,124000,50
TIKI,nha-sach-tiki,108684605,"Trí Thông Minh Của Sự Tinh Tế",64000,89000,25000,28
TIKI,nha-sach-tiki,85396163,"Combo 2 Cuốn: Yêu Những Điều Không Hoàn Hảo + Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản)",170000,224000,54000,24
TIKI,nha-sach-tiki,163703151,"Chuyện Kể Rằng Có Nàng Và Tôi",51700,72000,20300,28
TIKI,nha-sach-tiki,196409700,"Công Chúa Ma Cà Rồng Quyền Năng Chỉ Muốn Có Một Người Em Gái Mà Thôi",136000,175000,39000,22
TIKI,nha-sach-tiki,55605170,"Cơ Thể Tự Chữa Lành: Thực Phẩm Thay Đổi Cuộc Sống",128000,185000,57000,31
TIKI,nha-sach-tiki,76776245,"Nghệ Thuật Tư Duy Phản Biện",83000,129000,46000,36
TIKI,nha-sach-tiki,52329763,"Kafka bên bờ biển (Tái Bản 2020)",126000,158000,32000,20
TIKI,nha-sach-tiki,105483727,"Ổn Định Hay Tự Do",92800,129000,36200,28
TIKI,nha-sach-tiki,124767703,"Cân Bằng Cảm Xúc Cả Lúc Bão Giông (Tặng Kèm Bookmark)(Tái Bản)",75600,105000,29400,28
TIKI,nha-sach-tiki,194205620,"Người Hướng Nội Trong Thế Giới Hướng Ngoại",83900,105000,21100,20
TIKI,nha-sach-tiki,171549981,"Cuộc Diễu Hành Thầm Lặng",154000,198000,44000,22
TIKI,nha-sach-tiki,273624916,"[ Trạm Đọc Official ]  Trí Tuệ Do Thái (Tái Bản)",142000,189000,47000,25
TIKI,nha-sach-tiki,179735872,"Sách Tâm Lý Dành Cho Người Nhạy Cảm",63800,89000,25200,28
TIKI,nha-sach-tiki,197353399,"Học Viện Siêu Anh Hùng Vigilantes - My Hero Academia Illegals - Tập 1: Đã Có Ta Ở Đây",27100,30000,2900,10
TIKI,nha-sach-tiki,69219919,"Muôn Kiếp Nhân Sinh (Khổ Nhỏ)",67500,98000,30500,31
TIKI,nha-sach-tiki,105663942,"Hành Trình Về Phương Đông (Tái Bản 2021)",82700,118000,35300,30
TIKI,nha-sach-tiki,8886007,"Ngàn Mặt Trời Rực Rỡ (Tái Bản)",104000,130000,26000,20
TIKI,nha-sach-tiki,158019962,"Combo 3 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến 2 (Tái Bản)",264000,377000,113000,30
TIKI,nha-sach-tiki,195885688,"Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 9",72700,75000,2300,3
TIKI,nha-sach-tiki,71907876,"Từ Điển Tiếng “Em”",49600,69000,19400,28
TIKI,nha-sach-tiki,540039,"Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm file MP3)",156000,198000,42000,21
TIKI,nha-sach-tiki,191920180,"Cherry Magic - Tập 1",72900,109000,36100,33
TIKI,nha-sach-tiki,139567621,"Thức Tỉnh Mục Đích Sống (Tái Bản)",99200,148000,48800,33
TIKI,nha-sach-tiki,100931416,"Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản)",81700,109000,27300,25
TIKI,nha-sach-tiki,195187480,"Thiên Quan Tứ Phúc - Tập 6 (Tiểu thuyết, đam mỹ)",124000,159000,35000,22
TIKI,nha-sach-tiki,149089470,"Những Vị Thần Nước Mỹ",200000,250000,50000,20
TIKI,nha-sach-tiki,168234714,"Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông",81500,109000,27500,25
TIKI,nha-sach-tiki,185071145,"Sói Đầu Đàn Và Cún Nhỏ - Tập 2",108000,135000,27000,20
TIKI,nha-sach-tiki,126743459,"Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương)",76100,109000,32900,30
TIKI,nha-sach-tiki,154245455,"Combo 2 Cuốn Nghiền Từ Vựng Tiếng Anh: Học Qua Gốc Từ Bằng Hình Ảnh - Gốc Từ Là Bí Quyết Để Ghi Nhớ Hàng Nghìn Từ Vựng",211000,270000,59000,22
TIKI,nha-sach-tiki,194960246,"Dược Sư Tự Sự (Combo 2 Manga Tập 5- 6 + 1 Light-Novel Tập 2 ) [Tặng Standee Ivory + Bookmark + Postcard Có Chân Đế + Postcard PVC]",204000,204000,0,0
TIKI,nha-sach-tiki,13333355,"Đọc Nhiều Nhớ Được Bao Nhiêu?",78900,118000,39100,33
TIKI,nha-sach-tiki,194960238,"Slam Dunk - Deluxe Edition - Tập 10",53900,60000,6100,10
TIKI,nha-sach-tiki,196851826,"Mi Mục Như Họa",104000,139000,35000,25
TIKI,nha-sach-tiki,196422809,"Bá Tước Tiểu Thư - Tập 3",28400,30000,1600,5
TIKI,nha-sach-tiki,104741661,"Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản)",204000,258000,54000,21
TIKI,nha-sach-tiki,35191892,"21 Bài Học Cho Thế Kỷ 21",163000,209000,46000,22
TIKI,nha-sach-tiki,167210779,"Quyền Lực",124000,155000,31000,20
TIKI,nha-sach-tiki,14508205,"Sổ tay thực hành 66 ngày thử thách",89000,89000,0,0
TIKI,nha-sach-tiki,73878873,"Tư Duy Sâu",66300,91000,24700,27
TIKI,nha-sach-tiki,77105730,"Tàn Ngày Để Lại (Bìa Cứng)",132000,169000,37000,22
TIKI,nha-sach-tiki,54748899,"Sách Muôn Kiếp Nhân Sinh (Bìa Mềm) - Nguyên Phong",116000,168000,52000,31
TIKI,nha-sach-tiki,196016781,"Kingdom - Tập 33",40600,45000,4400,10
TIKI,nha-sach-tiki,750578,"Khi Hơi Thở Hóa Thinh Không",80700,109000,28300,26
TIKI,nha-sach-tiki,3608623,"Bí Mật Của Phan Thiên Ân",69000,69000,0,0
TIKI,nha-sach-tiki,45902241,"Tìm Mình Trong Thế Giới Hậu Tuổi Thơ",111000,142000,31000,22
TIKI,nha-sach-tiki,152740748,"Lối Sống Tối Giản Của Người Nhật (Tái Bản)",88900,119000,30100,25
TIKI,nha-sach-tiki,57110087,"Siêu Cò – How To Be A Power Connector",249000,249000,0,0
TIKI,nha-sach-tiki,196851310,"Migi & Dali - Tập 2",38700,40000,1300,3
TIKI,nha-sach-tiki,12377498,"Bố Con Cá Gai (Tái Bản 2019)",76700,96000,19300,20
TIKI,nha-sach-tiki,170708233,"Thay Đổi Tí Hon - Hiệu Quả Bất Ngờ Atomic Habits (Tái Bản Lần 4)",132000,189000,57000,30
TIKI,nha-sach-tiki,57762732,"Nhà Đầu Tư Thông Minh (Tái Bản 2020)",159000,199000,40000,20
TIKI,nha-sach-tiki,110448022,"Ba Phút Sơ Cứu",109000,140000,31000,22
TIKI,nha-sach-tiki,87226756,"Những Đêm Không Ngủ, Những Ngày Chậm Trôi",50100,86000,35900,42
TIKI,nha-sach-tiki,196515661,"Văn Phòng Thám Tử Quái Vật - Tập 12",27800,30000,2200,7
TIKI,nha-sach-tiki,50414368,"Án Mạng Mười Một Chữ",82300,110000,27700,25
TIKI,nha-sach-tiki,158019964,"Combo 4 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản)",384000,506000,122000,24
TIKI,nha-sach-tiki,53532186,"Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques",499000,499000,0,0
TIKI,nha-sach-tiki,90887853,"Mình Chỉ Là Người Bình Thường (Sách Tô Màu)",97900,138000,40100,29
TIKI,nha-sach-tiki,9948009,"Dám Hạnh Phúc",85700,110000,24300,22
TIKI,nha-sach-tiki,187827003,"Không Diệt Không Sinh Đừng Sợ Hãi (TB5)",71600,110000,38400,35
TIKI,nha-sach-tiki,183058543,"OSHO - Trưởng Thành",89500,128000,38500,30
TIKI,nha-sach-tiki,115266692,"Sách - Ám Ảnh Sợ Xã Hội - Chạy Trốn Hay Đối Mặt",56000,125000,69000,55
TIKI,nha-sach-tiki,128649312,"21 Nguyên Tắc Tự Do Tài Chính (Tái Bản)",41200,55000,13800,25
TIKI,nha-sach-tiki,84970841,"Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?",74000,109000,35000,32
TIKI,nha-sach-tiki,145289356,"Sách Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ ( Những Thay Đổi Nhỏ Tạo Nên Thành Công Lớn/ Tặng kèm Bookmark)",156870,189000,32130,17
TIKI,nha-sach-tiki,641906,"Bí Mật Của Naoko",85900,108000,22100,20
TIKI,nha-sach-tiki,191571494,"Black Jack - Tập 12",27500,30000,2500,8
TIKI,nha-sach-tiki,185242031,"The Shining - Thị Kiến",210000,269000,59000,22
TIKI,nha-sach-tiki,378448,"Nhà Giả Kim",68950,68950,0,0
TIKI,nha-sach-tiki,17336360,"Lolita (Tái Bản 2019)",99700,128000,28300,22
TIKI,nha-sach-tiki,173865570,"Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022)",129000,129000,0,0
TIKI,nha-sach-tiki,179546078,"Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh",101000,139000,38000,27
TIKI,nha-sach-tiki,162844699,"Tạm Biệt Tôi Của Nhiều Năm Về Trước",68300,95000,26700,28
TIKI,nha-sach-tiki,186237324,"Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) - Tặng kèm 1 bookmark 2 mặt",127000,159000,32000,20
TIKI,nha-sach-tiki,145288026,"Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường",158000,200000,42000,21
TIKI,nha-sach-tiki,86517373,"Khoa Học Về Nấu Ăn - The Science Of Cooking",267000,350000,83000,24
TIKI,nha-sach-tiki,104074997,"Kỹ Năng Bán Hàng Tuyệt Đỉnh (Tái Bản)",80300,120000,39700,33
TIKI,nha-sach-tiki,2496281,"Đồi Gió Hú (Tái Bản)",89900,120000,30100,25
TIKI,nha-sach-tiki,73515859,"Sách OSHO - Can Đảm Là Chính Mình Trong Thế Giới Hiểm Nguy",61500,88000,26500,30
TIKI,nha-sach-tiki,11122712,"Bộ sách Làm Giàu Từ Chứng Khoán (How To Make Money In Stock) phiên bản mới + Hướng Dẫn Thực Hành CANSLIM Cho Người Mới Bắt Đầu",700000,700000,0,0
TIKI,nha-sach-tiki,197990865,"Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 10",67400,75000,7600,10
TIKI,nha-sach-tiki,130233544,"Mèo Và Triết Lý Nhân Sinh - Mèo Đã Dạy Chúng Ta Điều Gì Về Cuộc Sống",152000,209000,57000,27
TIKI,nha-sach-tiki,7982628,"Suối Nguồn (Tái Bản)",215000,380000,165000,43
TIKI,nha-sach-tiki,168559521,"Sự Trung Thực Của Xác Chết – Ghi Chép Của Một Nhà Pháp Y",74200,99000,24800,25
TIKI,nha-sach-tiki,11368965,"Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết )",284800,356000,71200,20
TIKI,nha-sach-tiki,828621,"Dolocher (Trinh Thám)",159000,159000,0,0
TIKI,nha-sach-tiki,155550591,"Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật",128000,178000,50000,28
TIKI,nha-sach-tiki,194960244,"Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 16",66100,69000,2900,4
