ecommerce,category,original_id,name,price,original_price,discount,discount_rate
TIKI,nha-sach-tiki,36854641,"Sự Thật Về Thế Giới : Mười Lý Do Khiến Ta Hiểu Sai Về Thế Giới - Và Vì Sao Thế Gian Này Tốt Hơn Ta Tưởng",88200,160000,71800,45
TIKI,nha-sach-tiki,76105910,"5 Ngôn Ngữ Yêu Thương - The Five Love Languages (Tái Bản)",89100,128000,38900,30
TIKI,nha-sach-tiki,4255933,"Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 )",74500,100000,25500,26
TIKI,nha-sach-tiki,196849396,"Gửi Em, Người Bất Tử - Tập 3 (Tái Bản 2022)",29500,30000,500,2
TIKI,nha-sach-tiki,10397241,"Sách Chữa Lành Nỗi Đau",68100,98000,29900,31
TIKI,nha-sach-tiki,176906754,"Inspired - Kiến Tạo Sản Phẩm Công Nghệ Chiếm Trọn Trái Tim Người Dùng",228000,295000,67000,23
TIKI,nha-sach-tiki,76013370,"Được Học - Educated (Tái Bản)",136000,182000,46000,25
TIKI,nha-sach-tiki,10920495,"Dế Mèn Phiêu Lưu Ký",104000,150000,46000,31
TIKI,nha-sach-tiki,196849393,"Gửi Em, Người Bất Tử - Tập 4 (Tái Bản 2022)",21000,30000,9000,30
TIKI,nha-sach-tiki,106693398,"Combo 4 cuốn: Luyện viết (Theo chương trình mới - Bé vào lớp 1)",37440,72000,34560,48
TIKI,nha-sach-tiki,10767515,"Phân Tâm Học Nhập Môn",118000,159000,41000,26
TIKI,nha-sach-tiki,196849400,"Gửi Em, Người Bất Tử - Tập 5 (Tái Bản 2022)",21400,30000,8600,29
TIKI,nha-sach-tiki,147920907,"Combo Bộ 6 Cuốn: Thư Viện Song Ngữ Đầu Tiên Cho Bé (0-3 Tuổi)",80500,108000,27500,25
TIKI,nha-sach-tiki,189350061,"Giá Mà Nỗi Buồn Có Thể Cầm Nắm Trên Tay - Tặng kèm 03 postcard",78000,109000,31000,28
TIKI,nha-sach-tiki,552393,"Hiểu Về Trái Tim",142000,158000,16000,10
TIKI,nha-sach-tiki,184475053,"Sa Vào Ánh Hào Quang Của Người – Tập 1",108000,132000,24000,18
TIKI,nha-sach-tiki,192124393,"Ikigami - Tập 06",43100,45000,1900,4
TIKI,nha-sach-tiki,5067167,"Tôi Là Ai - Và Nếu Vậy Thì Bao Nhiêu? (Tái Bản 2018)",92700,126000,33300,26
TIKI,nha-sach-tiki,74460137,"Sách Bí Quyết Áp Dụng 7 Thói Quen Của Bạn Trẻ Thành Đạt (Khổ Nhỏ) (Tái Bản 2020)",75100,108000,32900,30
TIKI,nha-sach-tiki,104651900,"Sách Seneca: Những Bức Thư Đạo Đức – Chủ nghĩa Khắc kỷ trong đời sống - Tập 1",149000,159000,10000,6
TIKI,nha-sach-tiki,187622581,"Sách Sức Mạnh Của Sự Trầm Lắng",99840,128000,28160,22
TIKI,nha-sach-tiki,75338644,"Bảng viết, bảng vẽ cảm ứng điện tử thông minh tự động xóa cho bé - Hàng Chính Hãng VinBuy",65000,120000,55000,46
TIKI,nha-sach-tiki,103471709,"Full bộ (10 quyển) Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) (giao ngẫu nhiên)",62400,120000,57600,48
TIKI,nha-sach-tiki,140360872,"Để Xây Dựng Doanh Nghiệp Hiệu Quả (Tái Bản)",92620,139000,46380,33
TIKI,nha-sach-tiki,95218547,"Đọc Vị Mọi Vấn Đề Của Trẻ - Giải Mã Mọi Vấn Đề Về Nuôi Con Nhỏ: Ăn - Ngủ - Kỷ Luật Hành Vi (Tái Bản)",133000,199000,66000,33
TIKI,nha-cua-doi-song,11203853,"Bộ 10 đinh treo tranh, mắc màn loại 4 chân",13992,13992,0,0
TIKI,nha-cua-doi-song,110756858,"Set 200 Găng Tay Nilon Trong Suốt Sử Dụng Một Lần Tiện Lợi ",18394,18394,0,0
TIKI,nha-cua-doi-song,41886085,"Túi Đựng Ly Giữ Nhiệt Lớn 900ml - Nhiều Hoa Văn",40000,40000,0,0
TIKI,nha-cua-doi-song,54122078,"Pin AAAA Energizer E96 BP2",67000,80000,13000,16
TIKI,nha-cua-doi-song,63133571,"Mền lông cừu xanh dương đậm cao cấp A - 1m8x2m",165000,180000,15000,8
TIKI,nha-cua-doi-song,22081865,"TÚI ÁO BÌNH GIỮ NHIỆT TIỆN LỢI",40000,40000,0,0
TIKI,nha-cua-doi-song,16166750,"ÁO MƯA BIT CƠ BẢN",85000,85000,0,0
TIKI,nha-cua-doi-song,1453915,"Ly Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Clip Tumbler LHC4151BLK (540ml) - Đen",304000,506000,202000,40
TIKI,nha-cua-doi-song,146887829,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách LED, Đèn Làm Việc Bảo Vệ Mắt, đèn học để bàn, đèn học cho học sinh sinh viên, đèn trang trí decor - Hàng Chính Hãng dododios",148000,148000,0,0
TIKI,nha-cua-doi-song,54485029,"Đèn Bàn Học Đọc Sách LED Chống Cận 03 Chế Độ Ánh Sáng Bảo Vệ Mắt Có Hộp Bút Và Giá Để Điện Thoại eLights",179000,220000,41000,19
TIKI,nha-cua-doi-song,153291977,"Băng Keo Chống Thấm, Chống Dột Dán Siêu Dính Trên Mọi Bề Mặt, Dán Mái Tôn, Dán Tường, Dán Ống Nước - PucaMart",13000,18999,5999,32
TIKI,nha-cua-doi-song,76046302,"Móc treo quần áo gắn sau cánh cửa tử HOBBY MTGC Nice Day 6 chấu - 2 màu tùy chọn",28000,79000,51000,65
TIKI,nha-cua-doi-song,3677797,"Hộp 3 Lõi Lọc Nước BRITA Maxtra Plus Filter Cartridge",599000,949000,350000,37
TIKI,nha-cua-doi-song,51105287,"Bộ 4 ống hút Inox 304 kèm cọ rửa DandiHome",33000,39000,6000,15
TIKI,nha-cua-doi-song,146384829,"Ghế xoay văn phòng công thái học ergonomic có ngả lưng Premium 02, ghế xoay Gaming cao cấp nhập khẩu",1064000,2490000,1426000,57
TIKI,nha-cua-doi-song,86376338,"Đèn ngủ Oval cắm điện 10 cấp độ sáng có remote - đèn ngủ thông minh - hẹn giờ - 2 cổng USB sạc nhanh mới 2021",99000,99000,0,0
TIKI,nha-cua-doi-song,81936300,"BIG SIZE -Túi Đựng Quần Áo Khung Thép 88L: 60x40x35 (cm) Morning House- Gấp gọn tiện lợi, bảo quản quần áo bền đẹp",88000,88000,0,0
TIKI,nha-cua-doi-song,55875210,"Tủ Vải Đựng Đồ Khung Thép Chịu Lực, Túi Đựng Chăn Màn Quần Áo miDoctor Tiện Lợi - Giao Màu Ngẫu Nhiên",88000,89000,1000,1
TIKI,nha-cua-doi-song,7635008,"Bộ 2 cuộn túi hút chân không một mặt nhám rộng",60000,60000,0,0
TIKI,nha-cua-doi-song,90523892,"Ly Giữ Nhiệt Lock&Lock Energetic One Touch Tumbler LHC3249 (550ml) - Hàng Chính Hãng, Bằng Thép Không Gỉ Inox 316L, Nắp Mở Một Chạm, Tặng Ống Hút Và Cọ Rửa",289000,488000,199000,41
TIKI,nha-cua-doi-song,272453821,"[Tặng Bông Lau] Bộ Lau Nhà MyJae Đài Loan Sợi Microfiber Xoay Siêu Tốc 360 Độ Thông Minh 129.5cm",699000,990000,291000,29
TIKI,nha-cua-doi-song,162112460,"Thùng Rác Tròn Chân Đạp 6l Phù Hợp Văn Phòng, Gia Đình, Phòng Bếp Tiện Nghi Sang Trọng",129000,129000,0,0
TIKI,nha-cua-doi-song,77448059,"Cốc giữ nhiệt LocknLock LHC4247PIK Table Mug 473ml",252000,484000,232000,48
TIKI,nha-cua-doi-song,52006431,"Hộp đựng thìa đũa cá nhân DandiHome (màu ngẫn nhiên)",26500,30000,3500,12
TIKI,nha-cua-doi-song,466737,"Hộp Cơm Cắm Điện - Hộp Hâm Nóng Văn Phòng 2 Tầng Life360 EL-ALS263 (Tím) - Hàng Chính Hãng",456000,749000,293000,39
TIKI,nha-cua-doi-song,165346784,"Khăn gội sợi tre Bamboo&Love 35x75cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh",34900,58000,23100,40
TIKI,nha-cua-doi-song,130767592,"Ổ cắm Điện Quang ĐQ ESK 5W. SM740SL (4 lỗ 3 chấu dây 5 mét màu Trắng Đỏ)",158480,198100,39620,20
TIKI,nha-cua-doi-song,74598515,"Đệm ngồi 3D Silicon cao cấp thoáng khí chống đau mỏi - Hàng nhập khẩu",149000,149000,0,0
TIKI,nha-cua-doi-song,193709920,"Bình Đựng Nước 1L Bao Bì Dễ Thương Có Vạch Báo Giờ Uống Nước Chia Lượng Nước Deli - Nhựa Cao Cấp An Toàn Đầy Đủ Kiểm Định Chất Lượng Phủ Hợp Bình Nước Thể Thao Cho Bé Tới Trường - VS822 VS823",99000,178200,79200,44
TIKI,nha-cua-doi-song,53307149,"Bộ tua vít đa năng sửa chữa điện thoại 25 in 1 vít từ tính chất liệu cao cấp S2",38880,38880,0,0
TIKI,nha-cua-doi-song,73529777,"Kệ chén bát đa năng bằng thép carbon không gỉ, chống xước, sơn đen tĩnh điện, giá bát trên bồn rửa ráo nước cho nhà bếp sạch sẽ VANDO",319000,349000,30000,9
TIKI,nha-cua-doi-song,655378,"Đèn Tích Điện Đa Năng 360 Cỡ Trung Sunhouse SHE-6848LA - Trắng",201000,331000,130000,39
TIKI,nha-cua-doi-song,27609461,"Dụng cụ thông tắc bồn cầu, cống bằng khi nén áp lực siêu mạnh",185000,185000,0,0
TIKI,nha-cua-doi-song,72904497,"Kệ Nhà Tắm Kèm Nhả Kem Đánh Răng Tự Động 2 Cốc OENON Lắp Đặt Dán Tường - OEKEM",159000,300000,141000,47
TIKI,nha-cua-doi-song,197412247,"[ TikiNow giao hàng ] Ghế chỉnh dáng ngồi đúng Roichen - Hàn Quốc. Sản phẩm dành cho Nam. Nhập khẩu Hàn Quốc (Made in Korea). Hàng chính hãng Roichen",785000,898000,113000,13
TIKI,nha-cua-doi-song,191820658,"Gối Cao Su Thiên Nhiên Gummi Cookie Thiết Kế Vòm Cong Tối Ưu Giúp Giảm Đau Cổ Vai Gáy Vượt Trội",489000,720000,231000,32
TIKI,nha-cua-doi-song,48175867,"KỆ TRANG TRÍ VUÔNG 2 TẦNG - CAO 50CM x DÀI 35CM x RỘNG 35CM ",150000,150000,0,0
TIKI,nha-cua-doi-song,32178097,"Chảo Sâu Lòng NAG2653 Đáy Từ 5 Lớp Chống Dính Vung Kính Siêu Bền Nagakawa (26cm) - Dùng Trên Mọi Loại Bếp - Hàng Chính Hãng",333000,585000,252000,43
TIKI,nha-cua-doi-song,139562345,"Khăn mặt khô  Animerry dùng 1 lần lau khô, lau ướt - Giấy lau mặt dùng một lần",12900,18500,5600,30
TIKI,nha-cua-doi-song,54483857,"Đèn Bàn Học Đọc Sách, Làm Việc (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận, Cảm Ứng Tích Điện Pin 2500mAh Elights BT-618",49000,49000,0,0
TIKI,nha-sach-tiki,73139676,"Full bộ (20 quyển) Truyện kể Mầm non - Cổ tích - Ngụ ngôn Aesop (giao ngẫu nhiên)",107781,207271,99490,48
TIKI,nha-cua-doi-song,84699481,"Đèn Bàn Học Đọc Sách Làm Việc LED Chống Cận Bảo Vệ Mắt – Cảm Ứng Tích Hợp Sạc Không Dây - Vùng Sáng 3000-6500K – 5 Cấp Độ Điều Chỉnh – Phiên Bản Nâng Cấp Cổng Type-C",649000,799000,150000,19
TIKI,nha-sach-tiki,167210783,"Trường An Ly Ca 1 – Máu Đỏ Hoa Đào",135000,175000,40000,23
TIKI,nha-sach-tiki,100958526,"Nhân Tố Enzyme - Thực Hành (Tái Bản 2021)",73000,109000,36000,33
TIKI,nha-cua-doi-song,73116895,"Găng tay nướng bánh cách nhiệt Baking Gloves ",50000,50000,0,0
TIKI,nha-cua-doi-song,113458874,"Tủ Để Đồ Thông Minh S Smart Tận Dụng Không Gian Cạnh Cửa Sổ - GP131",406000,444000,38000,9
TIKI,nha-sach-tiki,192339426,"Không Ai Sống Giống Ai Trong Cuộc Đời Này",112000,145000,33000,23
TIKI,nha-cua-doi-song,579928,"Chảo Sâu Chống Dính Sunhouse SHS20 20cm",130000,180000,50000,28
TIKI,nha-cua-doi-song,100522012,"Cây Lau Nhà Thông Minh, Chổi Lau Nhà 360 Độ Đa Năng (Không Bao Gồm Thùng Vắt) - Parroti MOP-PR01",209000,269000,60000,22
TIKI,nha-cua-doi-song,174378686,"Miếng gảy đàn, Pick - Alice AP-ALT - Dành cho Guitar, Ukulele, Bass - Dày 0.46mm, Colorful Celluloid - Màu ngẫu nhiên - Hàng chính hãng",14000,14000,0,0
TIKI,nha-sach-tiki,181379116,"Hackers Toeic Vocabulary (Tái Bản)",173800,279000,105200,38
TIKI,nha-cua-doi-song,25412653,"Cây lăn bụi quần áo đa năng kèm 2 cục dự phòng",13000,15000,2000,13
TIKI,nha-cua-doi-song,579854,"Nồi Nấu Bột Chống Dính Nắp Kính Sunhouse SHG-MP14 14cm",122000,180000,58000,32
TIKI,nha-cua-doi-song,199581980,"Kệ Sách Gỗ Để Bàn Thương Hiệu IGA - GP62",100000,109000,9000,8
TIKI,nha-cua-doi-song,10017811,"Súng bắn keo nến 20w +Tặng 10 cây keo nến ",44300,44300,0,0
TIKI,nha-sach-tiki,111285050,"Ai Lấy Miếng Pho Mát Của Tôi ? (Tái Bản)",47100,68000,20900,31
TIKI,nha-cua-doi-song,14981747,"01 hộp đũa Inox 304 cao cấp DandiHome (10 đôi) - Cá chép vượt cổng Vũ Môn",300000,300000,0,0
TIKI,nha-sach-tiki,76541999,"Tăng tốc luyện đề thi Đánh giá năng lực (theo cấu trúc đề thi của Đại học Quốc gia TP. Hồ Chí Minh)",157000,225000,68000,30
TIKI,nha-cua-doi-song,241805597,"Móc Dán Tường, Móc Dính Tường Treo Đồ Nặng Siêu Dính Inox 304 - Treo Thớt, Nồi Niêu Xong Chảo, Treo Đồ Đa Năng",12000,12000,0,0
TIKI,nha-cua-doi-song,54476660,"Đèn Bàn Học Đọc Sách, Làm Việc (Học Sinh, Sinh Viên, Văn Phòng) Cao Cấp Kẹp Bàn – 03 Mức Độ Ánh Sáng Vàng Bảo Vệ Mắt Chống Cận Pin 2500 mAh",149000,149000,0,0
TIKI,nha-cua-doi-song,146509745,"Bộ Hộp Cơm Giữ Nhiệt Văn Phòng Cao Cấp Cắm Điện inox 3 tầng - Chính hãng dododios",189000,189000,0,0
TIKI,nha-cua-doi-song,120470943,"Bình Nước Thuỷ Tinh Luminarc Bucolique 1.3L - LUBIN1806 ",136000,136000,0,0
TIKI,nha-cua-doi-song,31206755,"Hộp 40 viên pin Maxell AAA",122000,130000,8000,6
TIKI,nha-cua-doi-song,197799361,"Combo 2 Bộ Chuyển Đổi Ổ Cắm 2 Chấu Thành 3 Chấu",27094,28520,1426,5
TIKI,nha-cua-doi-song,59047203,"Bộ 10 đầu tưới nắp chai nhỏ giọt tự động thông minh có điều chỉnh ( tưới hoa, cây cảnh )",29000,29000,0,0
TIKI,nha-cua-doi-song,134621577,"[Nhập CECAMP70KD1 giảm 70k đơn 999k] Bộ Dao 7 Món Lock&amp;Lock CKK301",1594000,2657000,1063000,40
TIKI,nha-cua-doi-song,105717965,"Bình Giữ Nhiệt 2GOOD FLASK WM-02 Sport Lid (946ml) - Hàng Chính Hãng",399000,399000,0,0
TIKI,nha-cua-doi-song,51530502,"GƯƠNG KỆ ĐỨNG KHUNG GỖ HÀN QUỐC - MIRROR SHELF - D41 X R35 X C160 - 2 MÀU LỰA CHỌN",415000,420000,5000,1
TIKI,nha-sach-tiki,11357193,"Những Cuộc Phiêu Lưu Của Huckleberry Finn",63000,98000,35000,36
TIKI,nha-cua-doi-song,112760341,"Thùng rác treo tủ bếp có nắp đậy thông minh, thùng rác treo tường dán tường, có thanh trượt cửa bếp – Parroti Bin BN02",169000,299000,130000,43
TIKI,nha-sach-tiki,191801175,"Nhịn Khô",98500,139000,40500,29
TIKI,nha-sach-tiki,193981038,"Vua sáng chế - Tập 15",20000,20000,0,0
TIKI,nha-sach-tiki,113583126,"Ngữ Pháp Tiếng Anh (Tái Bản)",57400,89000,31600,36
TIKI,nha-sach-tiki,3048355,"Nhà (Tái Bản)",70400,109000,38600,35
TIKI,nha-cua-doi-song,17000892,"Ô gấp gọn chống tia UV ",35000,35000,0,0
TIKI,nha-cua-doi-song,72332230,"GỐI CHỮ U CAO SU NON - GỐI TỰA CỔ CHO DÂN VĂN PHÒNG, LÁI XE, DU LỊCH",99000,99000,0,0
TIKI,nha-sach-tiki,9687409,"Thôi Miên Bằng Ngôn Từ",121580,169000,47420,28
TIKI,nha-cua-doi-song,172447892,"Bộ 6 túi giặt siêu dày 3 lớp cao cấp - Combo 6 túi lưới bảo vệ quần áo dùng cho máy giặt siêu bền tiện dụng chính hãng",165000,250000,85000,34
TIKI,nha-cua-doi-song,128584341,"Ổ cắm đa năng USB Rạng Đông dài 3m Model: OC02.USB 3C/3M/10A",277200,308000,30800,10
TIKI,nha-sach-tiki,135754581,"Những Câu Chuyện Truyền Cảm Hứng - I Will Be Better: Nguồn Năng Lượng Tích Cực",43000,58000,15000,26
TIKI,nha-cua-doi-song,56612464,"Hộp Cơm Giữ Nhiệt INOX304 Hiện Đại Kèm Hộp Đựng Canh Soup",177650,187000,9350,5
TIKI,nha-cua-doi-song,143217219,"Kệ Đa Năng Lưu Trữ Đồ Dùng, Giá Sách Có Bánh Xe Thương Hiệu IGA - GP173",293000,318000,25000,8
TIKI,nha-sach-tiki,155115301,"Bộ "Chuyện xóm gà" 2",276000,348000,72000,21
TIKI,nha-sach-tiki,45349383,"Hashtag No.2 Fashion - Kinh Doanh Thời Trang Tại Thị Trường Việt Nam",153000,200000,47000,24
TIKI,nha-cua-doi-song,63821690,"Vòi Lavabo lạnh - 01 đường nước - tay gật gù Yamato cao cấp",169000,200000,31000,16
TIKI,nha-sach-tiki,53301006,"Sách Ping - Vượt Ao Tù Ra Biển Lớn (Tái Bản 2020)",64100,98000,33900,35
TIKI,nha-cua-doi-song,88241130,"Khăn trải bàn nhựa PVC không thấm nước, khăn trai bàn có hoạ tiết đẹp phù hợp với mọi nhà",55000,55000,0,0
TIKI,nha-cua-doi-song,176592358,"Cây lau nhà tự vắt đa năng Sunhouse KS-MO3211PW",181000,263000,82000,31
TIKI,nha-sach-tiki,92492870,"Combo 6 Cuốn Ehon Nhật Bản : Ai Ở Sau Lưng Bạn Thế (Tái Bản)",161000,234000,73000,31
TIKI,nha-sach-tiki,197602047,"Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 9",61400,69000,7600,11
TIKI,nha-sach-tiki,2380007,"Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực",108800,136000,27200,20
TIKI,nha-cua-doi-song,195968874,"Đèn LED Mini Móc Khóa Siêu Sáng Tiện Dụng US ARMY,  Đèn Pin COB Dã Ngoại Thường Ngày, Sạc TYPE-C Tiện Dụng Dung Lượng PIN 500mAh  Full Hộp Sạc- HÀNG CHÍNH HÃNG",63000,178000,115000,65
TIKI,nha-cua-doi-song,477936,"Lõi Lọc Kova-Barrier Tiêu Chuẩn - FC-STD",183000,235000,52000,22
TIKI,nha-sach-tiki,69219921,"OKRs - Hiểu Đúng, Làm Đúng - Cách Để Áp Dụng Thành Công OKRs Ngay Từ Đầu",150600,239000,88400,37
TIKI,nha-sach-tiki,190464440,"Ikigami - Tập 05",32000,45000,13000,29
TIKI,nha-sach-tiki,186434701,"Khi Bạn Đang Say Giấc, Ai Đó Đã Đạt Được Ước Mơ-Tặng kèm 01 bookmark",76100,108000,31900,30
TIKI,nha-cua-doi-song,579962,"Bộ Nồi 5 Đáy Cao Cấp Núm Vàng Sunhouse SH781 Quay Mạ Vàng Cao Cấp (16cm, 20cm, 24cm) - Dùng Cho Mọi Loại Bếp - Hàng Chính Hãng",487000,960000,473000,49
TIKI,nha-sach-tiki,58390336,"Python cơ bản",125000,125000,0,0
TIKI,nha-sach-tiki,8835165,"Ông Trăm Tuổi Trèo Qua Cửa Sổ Và Biến Mất (Tái Bản)",125000,190000,65000,34
TIKI,nha-sach-tiki,189657596,"Komi - Nữ Thần Sợ Giao Tiếp Tập 11",25000,25000,0,0
TIKI,nha-cua-doi-song,70898819,"Giấy ăn giấy gấu trúc Ycool -khăn giấy rút 300 tờ 1bịch 10 gói mẫu trắng",45000,45000,0,0
TIKI,nha-cua-doi-song,274121764,"Ruột Gối Ôm Gòn Cozy Thuần Việt - Sợi Gòn Cao Cấp, Êm Ái - Kích Thước 20x100",220000,350000,130000,37
TIKI,nha-sach-tiki,68392386,"Stephen Hawking - Trả Lời Ngắn Gọn Những Câu Hỏi Lớn",55800,90000,34200,38
TIKI,nha-sach-tiki,22634335,"Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp",82800,119000,36200,30
TIKI,nha-cua-doi-song,70820849,"Pin CR2032 Energizer 3V vỉ 5 viên",59000,100000,41000,41
TIKI,nha-sach-tiki,188940825,"Những Chàng Trai Ở Lộc Phong Quán – Tập 10 - Tặng 1 bookmark 2 mặt ",38100,48000,9900,21
TIKI,nha-cua-doi-song,134242996,"Ly Nhựa Có Ống Hút Lock&amp;Lock HAP507YEL",113000,217000,104000,48
TIKI,nha-sach-tiki,107342987,"Bút bi nước khô nhanh Deli - 0.5mm - Bút viết thư pháp - Ống bút liền mực - Mực Xanh - 1 chiếc - S856",12600,12600,0,0
TIKI,nha-sach-tiki,90227346,"Sapiens: Lược Sử Loài Người Bằng Tranh - Tập 1: Khởi Đầu Của Loài Người",212100,345000,132900,39
TIKI,nha-cua-doi-song,80901951,"Kéo Nhật Nội Địa SK5 Siêu Sắc, Kéo Nhà Bếp, Kéo Cắt Gà, Cắt Vịt, Cắt Thịt Các Loại",79000,79000,0,0
TIKI,nha-sach-tiki,190242074,"Chuông Gió (Tập 1) - Tặng kèm 1 bookmark",123000,174000,51000,29
TIKI,nha-sach-tiki,186211127,"Khởi Nghiệp Kinh Doanh Online - Bán Hàng Hiệu Quả Trên Shopee",151000,199000,48000,24
TIKI,nha-sach-tiki,196517619,"Thiếu Nữ (Shoujo)",97500,150000,52500,35
TIKI,nha-sach-tiki,188487640,"Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung  - Tập 2 [Tặng Ngẫu Nhiên 1 Trong 2 Mẫu Postcard Nhân Vật]",68100,77000,8900,12
TIKI,nha-cua-doi-song,51541280,"Hộp Cơm Cắm Điện - Hộp Hâm Nóng Văn Phòng 2 Tầng ArirangLife EL-ALS263 (Hồng) - Hàng chính hãng",455000,749000,294000,39
TIKI,nha-sach-tiki,76401055,"Sét Bong Bóng Trang Trí Sinh Nhật FUNU Nhiều Mẫu Kèm Bơm Tay- Hàng Chính Hãng",116850,123000,6150,5
TIKI,nha-sach-tiki,171170802,"Kỹ thuật giao dịch nâng cao để kiếm tiền hàng ngày trên thị trường chứng khoán – Advanced Techniques in Day Trading",359000,359000,0,0
TIKI,nha-sach-tiki,193605374,"Làm Sao Để Che Giấu Một Đế Quốc - How To Hide An Empire",222000,299000,77000,26
TIKI,nha-sach-tiki,8886005,"Bay Trên Tổ Chim Cúc Cu (Tái Bản)",91500,118000,26500,22
TIKI,nha-sach-tiki,186434891,"Cá Cược Với Tình Yêu",95000,95000,0,0
TIKI,nha-sach-tiki,100384412,"Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương (Tái Bản)",109620,189000,79380,42
TIKI,nha-sach-tiki,59078520,"Các phương pháp giao dịch ngắn hạn hiệu quả trên thị trường Forex – Day Trading and Swing Trading the Currency Market",299000,299000,0,0
TIKI,nha-sach-tiki,196150482,"Người nuôi ong thành Aleppo - The beekeeper of Aleppo (Aspen Words Literary Prize Winner)",108000,168000,60000,36
TIKI,nha-sach-tiki,193917227,"Mỹ Vị Hầm Ngục - 3 - Bản Đặc Biệt - Tặng Kèm Bìa 2 Mặt, Bộ Đôi Card Chiến Binh & Ẩm Thực",45000,70000,25000,36
TIKI,nha-sach-tiki,109322300,"Combo 8 cuốn Ehon Kỹ năng sống: Bon và Gia đình, Bạn bè",120640,232000,111360,48
TIKI,nha-sach-tiki,139979524,"Thiền - Osho (Tái Bản)",102000,149000,47000,32
TIKI,nha-sach-tiki,192475873,"Để Con Được Ốm",90100,120000,29900,25
TIKI,nha-sach-tiki,188534368,"Khúc Ngẫu Hứng Trước Ga Mahoro",135000,180000,45000,25
TIKI,nha-sach-tiki,95090643,"Bút màu marker chuyên nghiệp Deli -kèm túi vải - 30/40/60/80 Màu - 70806",232200,232200,0,0
TIKI,nha-sach-tiki,95289208,"Người Bà Tài Giỏi Vùng Saga",83000,128000,45000,35
TIKI,nha-sach-tiki,184801142,"Cutie Pie – Em Ngoan, Lại Cho Là Em Ngốc - Bản thường (tặng kèm 1 bookmark in bồi 2 mặt)",145000,189000,44000,23
TIKI,nha-sach-tiki,196849405,"Gửi Em, Người Bất Tử - Tập 7 (Tái Bản 2022)",21000,30000,9000,30
TIKI,nha-sach-tiki,129672282,"Từ vựng luyện thi IELTS - Vocabulary for Ielts with answers",56000,90000,34000,38
TIKI,nha-sach-tiki,116397449,"Người Tình Sputnik",64000,86000,22000,26
TIKI,nha-sach-tiki,1565657,"Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê (Tái Bản 2018)",99000,150000,51000,34
TIKI,nha-sach-tiki,198016673,"Vua Sáng Chế - Tập 18",20000,20000,0,0
TIKI,nha-sach-tiki,190701644,"Dám Mơ Lớn, Đừng Hoài Phí Tuổi Trẻ (Tái Bản) -Tặng kèm 1 bookmark 2 mặt",82100,119000,36900,31
TIKI,nha-sach-tiki,274175495,"Tĩnh Lặng",49200,69000,19800,29
TIKI,nha-sach-tiki,145300494,"The Mastery Of Self - Hành Trình Thấu Hiểu Bản Thân Và Tìm Thấy Tự Do",119000,180000,61000,34
TIKI,nha-sach-tiki,186290802,"Bàn Có Năm Chỗ Ngồi (Tái Bản 2022)",25600,38000,12400,33
TIKI,nha-sach-tiki,184236581,"Năng Lực Của Sự Ngu Ngốc",168000,225000,57000,25
TIKI,nha-sach-tiki,197634255,"Anh em phi hành gia - Tập 34",32000,45000,13000,29
TIKI,nha-sach-tiki,2812299,"Tiếng Nhật Cho Mọi Người - Sơ Cấp 1 - Bản Dịch Và Giải Thích Ngữ Pháp - Tiếng Việt (Bản Mới)",65000,100000,35000,35
TIKI,nha-sach-tiki,19349145,"Bí Mật Tư Duy Triệu Phú (Tái Bản 2019)",86000,108000,22000,20
TIKI,nha-sach-tiki,88791130,"Gôm Tẩy 2B Deli, 40×22×12Mm, Đen - 1 Viên - E3043",7200,7200,0,0
TIKI,nha-sach-tiki,12107394,"Barron's Essential Words For The Toeic (Tái Bản)",166000,238000,72000,30
TIKI,nha-sach-tiki,3640421,"Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book)",56100,90000,33900,38
TIKI,nha-sach-tiki,22878271,"Essential Grammar in Use Book with Answers Edition: A Self-Study Reference and Practice Book for Elementary Learners of English",165540,178000,12460,7
TIKI,nha-sach-tiki,2716247,"Quẳng Gánh Lo Đi Và Vui Sống (Bìa Cứng)",77300,108000,30700,28
TIKI,nha-sach-tiki,77900446,"Thần Số Học: Thấu Hiểu Nhân Tâm",75800,109000,33200,30
TIKI,nha-sach-tiki,136340700,"Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng",155000,199000,44000,22
